"date","transaction_history_id","client_id","status","pricepoint_id","mno_delivery_code","total_charged","created_at"
"2025-10-02","2986937","219330","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:23:14"
"2025-10-02","2986937","219330","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:23:14"
"2025-10-02","2986937","219330","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:23:14"
"2025-10-02","2988237","225817","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:39:18"
"2025-10-02","2988237","225817","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:39:18"
"2025-10-02","2988464","225994","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:41:32"
"2025-10-02","2988464","225994","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:41:32"
"2025-10-02","2989017","236808","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:46:39"
"2025-10-02","2989017","236808","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:46:39"
"2025-10-02","2989017","236808","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:46:39"
"2025-10-02","2989393","239030","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:50:25"
"2025-10-02","2989393","239030","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 00:50:25"
"2025-10-02","2990550","225627","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 01:01:41"
"2025-10-02","2990550","225627","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 01:01:41"
"2025-10-02","2991639","226611","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 02:56:32"
"2025-10-02","2991639","226611","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 02:56:32"
"2025-10-02","2991639","226611","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 02:56:32"
"2025-10-02","2991639","226611","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 02:56:32"
"2025-10-02","2991639","226611","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 02:56:32"
"2025-10-02","2991853","187535","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:54:31"
"2025-10-02","2991853","187535","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:54:31"
"2025-10-02","2991853","187535","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:54:31"
"2025-10-02","2991853","187535","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:54:31"
"2025-10-02","2991853","187535","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:54:31"
"2025-10-02","2991853","187535","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:54:31"
"2025-10-02","2991855","217005","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:55:10"
"2025-10-02","2991855","217005","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:55:10"
"2025-10-02","2991857","216799","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:55:32"
"2025-10-02","2991857","216799","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:55:32"
"2025-10-02","2991859","215732","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:56:16"
"2025-10-02","2991859","215732","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:56:16"
"2025-10-02","2991861","213252","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:57:34"
"2025-10-02","2991861","213252","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:57:34"
"2025-10-02","2991863","211628","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:58:03"
"2025-10-02","2991863","211628","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:58:03"
"2025-10-02","2991863","211628","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:58:03"
"2025-10-02","2991863","211628","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:58:03"
"2025-10-02","2991863","211628","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:58:03"
"2025-10-02","2991865","214698","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:59:09"
"2025-10-02","2991865","214698","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:59:09"
"2025-10-02","2991867","235538","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:59:10"
"2025-10-02","2991867","235538","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 04:59:10"
"2025-10-02","2991872","239421","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:03:31"
"2025-10-02","2991872","239421","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:03:31"
"2025-10-02","2991872","239421","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:03:31"
"2025-10-02","2991872","239421","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:03:31"
"2025-10-02","2991872","239421","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:03:31"
"2025-10-02","2991874","239161","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:04:23"
"2025-10-02","2991874","239161","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:04:23"
"2025-10-02","2991879","227260","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:07:12"
"2025-10-02","2991879","227260","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:07:12"
"2025-10-02","2991879","227260","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-02 05:07:12"
