"date","transaction_history_id","client_id","status","pricepoint_id","mno_delivery_code","total_charged","created_at"
"2025-10-08","3075775","189027","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:41:17"
"2025-10-08","3075775","189027","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:41:17"
"2025-10-08","3075775","189027","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:41:17"
"2025-10-08","3075775","189027","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:41:17"
"2025-10-08","3075777","170419","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:41:33"
"2025-10-08","3075777","170419","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:41:33"
"2025-10-08","3075777","170419","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:41:33"
"2025-10-08","3075777","170419","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:41:33"
"2025-10-08","3075777","170419","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:41:33"
"2025-10-08","3075779","210321","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:47:08"
"2025-10-08","3075779","210321","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:47:08"
"2025-10-08","3075781","228917","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:50:44"
"2025-10-08","3075781","228917","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:50:44"
"2025-10-08","3075781","228917","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:50:44"
"2025-10-08","3075783","175914","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:51:04"
"2025-10-08","3075783","175914","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:51:04"
"2025-10-08","3075783","175914","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:51:04"
"2025-10-08","3075783","175914","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:51:04"
"2025-10-08","3075791","238344","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:52:36"
"2025-10-08","3075791","238344","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-08 04:52:36"
