"date","transaction_history_id","client_id","status","pricepoint_id","mno_delivery_code","total_charged","created_at"
"2025-10-01","2970865","204480","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 00:11:10"
"2025-10-01","2970865","204480","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 00:11:10"
"2025-10-01","2970867","225334","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 00:11:12"
"2025-10-01","2970867","225334","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 00:11:12"
"2025-10-01","2970867","225334","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 00:11:12"
"2025-10-01","2970867","225334","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 00:11:12"
"2025-10-01","2970867","225334","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 00:11:12"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971109","109386","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:04:41"
"2025-10-01","2971111","212972","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:08"
"2025-10-01","2971111","212972","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:08"
"2025-10-01","2971113","170559","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:14"
"2025-10-01","2971113","170559","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:14"
"2025-10-01","2971113","170559","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:14"
"2025-10-01","2971113","170559","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:14"
"2025-10-01","2971113","170559","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:14"
"2025-10-01","2971113","170559","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:14"
"2025-10-01","2971113","170559","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:14"
"2025-10-01","2971113","170559","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:14"
"2025-10-01","2971113","170559","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:14"
"2025-10-01","2971115","205652","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:15"
"2025-10-01","2971115","205652","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:15"
"2025-10-01","2971117","155624","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:17"
"2025-10-01","2971117","155624","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:17"
"2025-10-01","2971117","155624","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:17"
"2025-10-01","2971117","155624","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:17"
"2025-10-01","2971117","155624","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:17"
"2025-10-01","2971117","155624","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:17"
"2025-10-01","2971117","155624","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:17"
"2025-10-01","2971117","155624","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:17"
"2025-10-01","2971117","155624","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:17"
"2025-10-01","2971119","171576","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:28"
"2025-10-01","2971119","171576","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:28"
"2025-10-01","2971119","171576","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:28"
"2025-10-01","2971119","171576","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:28"
"2025-10-01","2971119","171576","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:28"
"2025-10-01","2971119","171576","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:28"
"2025-10-01","2971119","171576","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:28"
"2025-10-01","2971119","171576","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:28"
"2025-10-01","2971121","212937","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:33"
"2025-10-01","2971121","212937","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:33"
"2025-10-01","2971121","212937","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:33"
"2025-10-01","2971121","212937","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:33"
"2025-10-01","2971121","212937","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:33"
"2025-10-01","2971123","155674","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:50"
"2025-10-01","2971123","155674","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:50"
"2025-10-01","2971123","155674","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:50"
"2025-10-01","2971123","155674","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:50"
"2025-10-01","2971123","155674","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:50"
"2025-10-01","2971123","155674","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:50"
"2025-10-01","2971123","155674","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:05:50"
"2025-10-01","2971125","166588","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:00"
"2025-10-01","2971125","166588","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:00"
"2025-10-01","2971125","166588","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:00"
"2025-10-01","2971125","166588","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:00"
"2025-10-01","2971125","166588","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:00"
"2025-10-01","2971125","166588","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:00"
"2025-10-01","2971125","166588","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:00"
"2025-10-01","2971125","166588","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:00"
"2025-10-01","2971125","166588","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:00"
"2025-10-01","2971127","179520","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:11"
"2025-10-01","2971127","179520","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-01 05:06:11"
